,Unnamed: 0,DBuid/IDidu, DBpop2016/IDpop2016, DBtdwell2016/IDtlog2016, DBurdwell2016/IDrh2016, DBarea2016/IDsup2016, DBir2016/IDri2016, DAuid/ADidu, DArplamx/ADlamx, DArplamy/ADlamy, DArplat/Adlat, DArplong/ADlong, PRuid/PRidu, PRname/PRnom, PRename/PRanom, PRfname/PRfnom, PReabbr/PRaabbrev, PRfabbr/PRfabbrev, FEDuid/CEFidu, FEDname/CEFnom, ERuid/REidu, ERname/REnom, CDuid/DRidu, CDname/DRnom, CDtype/DRgenre, ADAuid/ADAidu, ADAcode, CSDuid/SDRidu, CSDname/SDRnom, CSDtype/SDRgenre, SACtype/CSSgenre, SACcode/CSScode, CCSuid/SRUidu, CCSname/SRUnom, DPLuid/LDidu, DPLname/LDnom, DPLtype/LDgenre, CMAPuid/RMRPidu, CMAuid/RMRidu, CMAname/RMRnom, CMAtype/RMRgenre, CTuid/SRidu, CTcode/SRcode, CTname/SRnom, POPCTRRAPuid/CTRPOPRRPidu, POPCTRRAuid/CTRPOPRRidu, POPCTRRAname/CTRPOPRRnom, POPCTRRAtype/CTRPOPRRgenre, POPCTRRAclass/CTRPOPRRclasse,hasCloseStop
4172,482369,59153146020,0.0,0.0,0.0,0.0144,F,59153146,4018819.78027436,2005564.10020479,49.268566,-123.10937,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59036,Vancouver Granville,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150058,58,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330049.01,3874,49.01,590973,973,Vancouver,1,4,1
4175,482378,59151423001,32.0,15.0,13.0,0.0121,F,59151423,4021943.28918184,2003008.83143722,49.261531,-123.054918,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59035,Vancouver East / Vancouver-Est,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150084,84,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330035.02,4899,35.02,590973,973,Vancouver,1,4,1
4176,482381,59150343002,102.0,40.0,39.0,0.0142,F,59150343,4022067.10224289,2004680.75461504,49.275331,-123.064247,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59035,Vancouver East / Vancouver-Est,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150069,69,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330054.01,5287,54.01,590973,973,Vancouver,1,4,1
4178,482385,59153146045,0.0,0.0,0.0,0.0138,F,59153146,4018819.78027436,2005564.10020479,49.268566,-123.10937,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59036,Vancouver Granville,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150058,58,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330049.01,3874,49.01,590973,973,Vancouver,1,4,1
4179,482386,59153146039,0.0,0.0,0.0,0.0143,F,59153146,4018819.78027436,2005564.10020479,49.268566,-123.10937,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59035,Vancouver East / Vancouver-Est,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150058,58,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330049.01,3874,49.01,590973,973,Vancouver,1,4,1
4181,482393,59153226003,117.0,43.0,40.0,0.0186,F,59153226,4022983.54212224,2004092.29721107,49.274543,-123.04931299999998,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59035,Vancouver East / Vancouver-Est,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150069,69,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330054.02,5288,54.02,590973,973,Vancouver,1,4,1
4185,482405,59150336002,132.0,52.0,50.0,0.0201,F,59150336,4022695.98772229,2003864.49688901,49.271515,-123.051327,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59035,Vancouver East / Vancouver-Est,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150069,69,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330054.02,5288,54.02,590973,973,Vancouver,1,4,1
4186,482408,59150744002,117.0,57.0,53.0,0.0138,F,59150744,4020162.53833974,2003912.48269385,49.261154,-123.082374,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59035,Vancouver East / Vancouver-Est,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150070,70,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330037.01,5275,37.01,590973,973,Vancouver,1,4,1
4187,482414,59150465003,139.0,46.0,44.0,0.0148,F,59150465,4018288.66074256,1999871.50346864,49.22113,-123.07891399999998,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59040,Vancouver South / Vancouver-Sud,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150112,112,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330013.04,2443,13.04,590973,973,Vancouver,1,4,1
4189,482416,59151448010,141.0,55.0,51.0,0.0189,F,59151448,4021997.93495048,2001792.30628963,49.25210300000001,-123.046378,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150084,84,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330035.02,4899,35.02,590973,973,Vancouver,1,4,1
4191,482419,59150437006,317.0,166.0,156.0,0.0281,F,59150437,4020685.76616544,2000995.40574429,49.240215,-123.057134,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150106,106,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330017.01,4266,17.01,590973,973,Vancouver,1,4,1
4192,482447,59151480002,138.0,43.0,40.0,0.0193,F,59151480,4020949.69250935,1999781.45286948,49.231695,-123.046077,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59040,Vancouver South / Vancouver-Sud,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150106,106,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330017.01,4266,17.01,590973,973,Vancouver,1,4,1
4197,482478,59150445001,138.0,57.0,45.0,0.0228,F,59150445,4020489.89802167,1999645.88886754,49.22867,-123.050774,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59040,Vancouver South / Vancouver-Sud,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150123,123,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330015.02,2954,15.02,590973,973,Vancouver,1,4,1
4202,482514,59150370017,26.0,16.0,14.0,0.0184,F,59150370,4020031.91211285,2002518.85110772,49.249537,-123.074928,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150082,82,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330032.0,2259,32.0,590973,973,Vancouver,1,4,1
4203,482522,59150738008,48.0,17.0,15.0,0.0066,F,59150738,4020191.10219979,2003387.32898194,49.257107,-123.078624,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59035,Vancouver East / Vancouver-Est,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150070,70,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330037.01,5275,37.01,590973,973,Vancouver,1,4,1
4205,482532,59150388005,165.0,67.0,53.0,0.0199,F,59150388,4018269.40388379,2000955.86945626,49.229655,-123.08617,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59040,Vancouver South / Vancouver-Sud,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150103,103,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330013.01,2951,13.01,590973,973,Vancouver,1,4,1
4207,482564,59150399001,175.0,65.0,61.0,0.0215,F,59150399,4018908.02250747,2000870.79609227,49.231688,-123.077879,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59040,Vancouver South / Vancouver-Sud,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150103,103,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330013.01,2951,13.01,590973,973,Vancouver,1,4,1
4210,482586,59150446005,123.0,46.0,37.0,0.0189,F,59150446,4020489.68098514,1999462.55865802,49.227214,-123.049591,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59040,Vancouver South / Vancouver-Sud,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150123,123,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330015.02,2954,15.02,590973,973,Vancouver,1,4,1
4211,482590,59153172001,784.0,522.0,503.0,0.0207,F,59153172,4017688.87947001,2007269.18248,49.277294,-123.134154,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150042,42,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330060.02,5298,60.02,590973,973,Vancouver,1,4,1
4215,482598,59150415005,129.0,44.0,41.0,0.0152,F,59150415,4019665.41233883,2001842.63562471,49.242615,-123.074991,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150089,89,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330033.02,2450,33.02,590973,973,Vancouver,1,4,1
4226,482724,59153290002,392.0,139.0,128.0,0.048,F,59153290,4019773.42625416,2000120.39553104,49.229401,-123.062531,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59040,Vancouver South / Vancouver-Sud,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150111,111,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330014.02,633,14.02,590973,973,Vancouver,1,4,1
4229,482728,59150423001,135.0,51.0,48.0,0.0176,F,59150423,4020694.13256488,2002050.6847535,49.248628,-123.063865,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150088,88,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330034.02,4271,34.02,590973,973,Vancouver,1,4,1
4231,482730,59150419002,81.0,32.0,31.0,0.0112,F,59150419,4019081.13955898,2002123.19827115,49.242364,-123.083893,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150089,89,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330033.01,2448,33.01,590973,973,Vancouver,1,4,1
4235,482762,59153799001,285.0,100.0,92.0,0.0602,F,59153799,4018864.16714,1998402.865035,49.211912,-123.062435,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59040,Vancouver South / Vancouver-Sud,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150121,121,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330002.03,2438,2.03,590973,973,Vancouver,1,4,1
4244,482839,59150457006,0.0,0.0,0.0,0.0138,F,59150457,4018336.16261672,1999251.7782627,49.216412,-123.074327,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59040,Vancouver South / Vancouver-Sud,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150122,122,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330003.01,5267,3.01,590973,973,Vancouver,1,4,1
4252,482853,59153682001,404.0,288.0,262.0,0.0238,F,59153682,4018607.06950923,2007654.92485546,49.284256,-123.125521,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150040,40,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330065.0,2292,65.0,590973,973,Vancouver,1,4,1
4254,482856,59150402003,162.0,61.0,51.0,0.0225,F,59150402,4019227.30587866,2001285.07680666,49.236331,-123.076692,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150098,98,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330018.02,2956,18.02,590973,973,Vancouver,1,4,1
4255,482857,59150403003,135.0,58.0,48.0,0.0185,F,59150403,4019621.60603774,2001311.79509867,49.238215,-123.07208500000002,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150094,94,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330018.01,2955,18.01,590973,973,Vancouver,1,4,1
4264,482883,59153818003,162.0,49.0,47.0,0.0465,F,59153818,4019790.21431014,2002350.61156546,49.247176,-123.076769,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150089,89,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330033.02,2450,33.02,590973,973,Vancouver,1,4,1
4265,482884,59150367003,222.0,108.0,106.0,0.0196,F,59150367,4020613.90202399,2002654.60939473,49.253083,-123.068749,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150082,82,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330032.0,2259,32.0,590973,973,Vancouver,1,4,1
4266,482885,59150368002,223.0,84.0,74.0,0.0293,F,59150368,4020250.42617623,2002823.64691304,49.252883,-123.074252,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150082,82,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330032.0,2259,32.0,590973,973,Vancouver,1,4,1
4268,482888,59153200006,53.0,29.0,26.0,0.0091,F,59153200,4022524.04249418,2005111.22729207,49.280686,-123.061491,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59035,Vancouver East / Vancouver-Est,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150051,51,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330055.01,4274,55.01,590973,973,Vancouver,1,4,1
4269,482889,59153146023,10.0,4.0,4.0,0.016,F,59153146,4018819.78027436,2005564.10020479,49.268566,-123.10937,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59036,Vancouver Granville,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150058,58,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330049.01,3874,49.01,590973,973,Vancouver,1,4,1
